fecha,hora,vehiculo1_tipo,vehiculo1_marca,situacion_climatica,longitud,latitud,conteo_accidentes_dia
73,97,27705,25348,1396,-100.3101394,25.70073435,73
73,28,27705,25348,1396,-100.3017032,25.68355215,73
73,28,27705,25348,1396,-100.3440859,25.69165215,73
73,22,27705,25348,1396,-100.3625054,25.74916326,73
73,52,27705,25348,1396,-100.3178171,25.68620832,73
73,22,1593,29,1396,-100.4072763,25.76333422,73
73,17,27705,25348,1396,-100.3459906,25.7350058,73
73,35,27705,25348,1396,-100.3011831,25.63137463,73
73,34,27705,25348,1396,-100.2900984,25.64787002,73
73,24,27705,25348,1396,-100.3222119,25.68237342,73
73,30,27705,25348,1396,-100.308188,25.67813058,73
73,20,27705,25348,1396,-100.3193993,25.66905277,73
73,33,27705,25348,1396,-100.334148,25.68697595,73
73,25,27705,25348,1396,-100.3207005,25.66554117,73
73,19,27705,25348,1396,-100.3205122,25.72901162,73
73,23,27705,25348,1396,-100.33999,25.740649,73
73,25,27705,25348,1396,-100.4127183,25.76309084,73
73,30,1593,29,1396,-100.3190198,25.68456015,73
73,38,27705,25348,1396,-100.347419,25.67356011,73
73,5,27705,25348,1396,-100.2971879,25.68133606,73
78,33,1593,29,1396,-100.2787505,25.68286715,79
78,33,27705,25348,1396,-100.4263257,25.74800174,79
78,10,27705,25348,1396,-100.377269,25.71207548,79
78,21,27705,25348,1396,-100.3728048,25.70784225,79
78,83,27705,25348,1396,-100.3512213,25.70485159,79
78,35,1593,29,1396,-100.2964427,25.65793897,79
78,52,1593,29,1396,-100.3143402,25.68976945,79
78,18,27705,25348,1396,-100.3905818,25.72159273,79
78,64,27705,25348,1396,-100.3627125,25.71407329,79
78,47,27705,25348,1396,-100.364203,25.71215688,79
78,28,27705,25348,1396,-100.366657,25.70890285,79
78,81,27705,25348,1396,-100.2977243,25.68480469,79
78,23,27705,25348,1396,-100.3442745,25.69037654,79
78,35,27705,25348,1396,-100.3516575,25.68814746,79
78,89,27705,25348,1396,-100.3126619,25.65914292,79
78,40,27705,25348,1396,-100.3527723,25.7379602,79
78,29,27705,25348,1396,-100.3098807,25.65771998,79
78,27,27705,25348,1396,-100.2935443,25.66195683,79
78,30,2246,2246,1396,-100.3837654,25.74535052,79
78,31,27705,25348,1396,-100.3033139,25.66382532,79
78,20,27705,25348,1396,-100.2856126,25.62135172,79
78,36,27705,25348,1396,-100.3571854,25.67868852,79
78,25,27705,25348,1396,-100.2787505,25.68286715,79
78,23,27705,25348,1396,-100.3265512,25.6664418,79
78,34,27705,25348,1396,-100.3426736,25.68801988,79
78,36,27705,25348,1396,-100.2683008,25.69524757,79
78,27,27705,25348,1396,-100.2683499,25.68256617,79
78,27,2246,2246,1396,-100.2897961,25.69631192,79
78,66,2246,2246,1396,-100.2813229,25.70361061,79
78,22,27705,25348,1396,-100.3220934,25.68321529,79
78,31,2246,2246,1396,-100.2787505,25.68286715,79
78,12,27705,25348,1396,-100.3207037,25.68658912,79
78,36,27705,25348,1396,-100.2699509,25.60862349,79
78,19,27705,25348,1396,-100.2711108,25.61360694,79
78,9,27705,25348,1396,-100.320927,25.684773,79
78,30,27705,25348,1396,-100.3197581,25.69935815,79
78,64,1593,29,1396,-100.314784,25.67360172,79
78,19,27705,25348,1396,-100.3361314,25.67015077,79
78,22,27705,25348,1396,-100.3070391,25.66380505,79
78,37,27705,25348,1396,-100.3378425,25.72355129,79
78,36,27705,25348,1396,-100.3299464,25.68229731,79
78,26,27705,25348,1396,-100.3270831,25.72422567,79
78,36,27705,25348,1396,-100.3104021,25.63698489,79
78,31,27705,25348,1396,-100.3534322,25.67073564,79
78,26,27705,25348,1396,-100.3061951,25.6516643,79
78,18,27705,25348,1396,-100.27099,25.61752,79
78,44,27705,25348,1396,-100.2851452,25.67089563,79
78,45,27705,25348,1396,-100.3725545,25.73268325,79
78,22,2246,2246,1396,-100.3606115,25.72147319,79
78,22,27705,25348,1396,-100.354615,25.69491845,79
78,57,27705,25348,1396,-100.3689734,25.75969908,79
78,15,27705,25348,1396,-100.3853817,25.76947112,79
78,25,2246,2246,1396,-100.3627125,25.71407329,79
78,38,27705,25348,1396,-100.2913635,25.6798008,79
78,30,1593,29,1396,-100.2956209,25.6626441,79
78,70,27705,25348,1396,-100.2871766,25.67313655,79
78,38,27705,25348,1396,-100.2899937,25.67683113,79
78,55,27705,25348,1396,-100.3423665,25.67604854,79
78,39,27705,25348,1396,-100.3140328,25.67876858,79
78,26,2246,2246,1396,-100.3168701,25.68608977,79
78,29,27705,25348,1396,-100.3123269,25.67181386,79
78,29,27705,25348,1396,-100.3058361,25.6814264,79
78,29,27705,25348,1396,-100.3172258,25.66179996,79
78,45,27705,25348,1396,-100.342509,25.725071,79
78,20,27705,25348,1396,-100.2970638,25.66662406,79
78,21,27705,25348,1396,-100.3235844,25.67189362,79
78,22,27705,25348,1396,-100.2817832,25.70808143,79
78,25,27705,25348,1396,-100.3512213,25.70485159,79
78,22,27705,25348,1396,-100.3426014,25.70304932,79
78,35,27705,25348,1396,-100.3374475,25.70055152,79
78,31,27705,25348,1396,-100.3516575,25.68814746,79
78,23,1593,29,1396,-100.3451065,25.68427178,79
78,19,27705,25348,1396,-100.2840327,25.6584601,79
78,64,2246,2246,1396,-100.3086493,25.70410269,79
78,7,27705,25348,1396,-100.3591537,25.75571849,79
78,34,2246,2246,1396,-100.341518,25.686262,79
78,5,27705,25348,1396,-100.3305843,25.72275576,79
78,19,27705,25348,1396,-100.3858053,25.7534032,79
72,6,27705,25348,1396,-100.3966785,25.76055859,72
72,6,27705,25348,1396,-100.3672911,25.70260311,72
72,4,27705,25348,1396,-100.3712632,25.70212961,72
72,42,27705,25348,1396,-100.3571927,25.6971013,72
72,66,27705,25348,1396,-100.3268424,25.7242378,72
72,20,27705,25348,1396,-100.3040318,25.66128537,72
72,56,2246,2246,1396,-100.308571,25.712691,72
72,34,2246,2246,1396,-100.2943938,25.66210365,72
72,34,27705,25348,1396,-100.3198762,25.70438302,72
72,13,27705,25348,1396,-100.3810059,25.6734705,72
72,64,27705,25348,1396,-100.30155,25.68449115,72
72,25,27705,25348,1396,-100.3111137,25.68553168,72
72,30,27705,25348,1396,-100.303858,25.65753014,72
72,74,27705,25348,1396,-100.3054255,25.6337888,72
72,44,27705,25348,1396,-100.3156631,25.66453391,72
72,32,27705,25348,1396,-100.2972572,25.66267729,72
72,27,27705,25348,1396,-100.3299419,25.73839274,72
72,34,27705,25348,1396,-100.3516575,25.68814746,72
72,48,27705,25348,1396,-100.3516575,25.68814746,72
72,29,27705,25348,1396,-100.320152,25.66926274,72
72,30,2246,2246,1396,-100.3528369,25.6723428,72
72,38,27705,25348,1396,-100.3275817,25.68547076,72
72,31,27705,25348,1396,-100.3337076,25.67016064,72
72,32,27705,25348,1396,-100.3805529,25.71412178,72
72,41,1593,29,1396,-100.3060756,25.65975712,72
72,34,27705,25348,1396,-100.3676286,25.67409055,72
72,29,27705,25348,1396,-100.3424165,25.70942963,72
72,53,27705,25348,1396,-100.3571927,25.6971013,72
72,56,27705,25348,1396,-100.2944298,25.65474498,72
72,34,27705,25348,1396,-100.316579,25.73052215,72
72,29,27705,25348,1396,-100.366657,25.70890285,72
72,30,2246,2246,1396,-100.3026731,25.71169346,72
72,25,27705,25348,1396,-100.3524975,25.6755728,72
72,49,27705,25348,1396,-100.3070064,25.64801011,72
72,23,27705,25348,1396,-100.3434904,25.69633286,72
72,26,27705,25348,1396,-100.3437159,25.69470288,72
72,68,27705,25348,1396,-100.3434904,25.69633286,72
72,24,27705,25348,1396,-100.3501499,25.71454457,72
72,34,27705,25348,1396,-100.3237679,25.68505771,72
72,13,27705,25348,1396,-100.3119523,25.63834106,72
72,98,27705,25348,1396,-100.2839923,25.6191963,72
72,48,27705,25348,1396,-100.2881248,25.639296,72
72,27,27705,25348,1396,-100.3454686,25.68242802,72
72,45,27705,25348,1396,-100.3740767,25.7090518,72
72,31,27705,25348,1396,-100.367847,25.67186849,72
72,20,27705,25348,1396,-100.3140174,25.66227016,72
72,23,27705,25348,1396,-100.3168701,25.68608977,72
72,20,27705,25348,1396,-100.3534322,25.67073564,72
72,22,27705,25348,1396,-100.3289131,25.66298515,72
72,25,27705,25348,1396,-100.3471949,25.7483443,72
72,22,2246,2246,1396,-100.331229,25.72581726,72
72,22,27705,25348,1396,-100.3142116,25.66950872,72
72,32,27705,25348,1396,-100.2804977,25.68375132,72
72,19,27705,25348,1396,-100.3119523,25.63834106,72
72,14,27705,25348,1396,-100.3565468,25.69431169,72
72,81,27705,25348,1396,-100.3434904,25.69633286,72
72,34,27705,25348,1396,-100.3698044,25.6869292,72
72,40,27705,25348,1396,-100.3423929,25.70472203,72
72,75,2246,2246,1396,-100.3709101,25.7310295,72
72,36,27705,25348,1396,-100.3179912,25.66299943,72
72,39,27705,25348,1396,-100.289894,25.66999892,72
72,27,27705,25348,1396,-100.3534322,25.67073564,72
72,36,27705,25348,1396,-100.3526568,25.67291483,72
72,17,27705,25348,1396,-100.3231474,25.68246925,72
72,38,27705,25348,1396,-100.3254328,25.68705766,72
72,26,27705,25348,1396,-100.3131051,25.68572131,72
72,22,2246,2246,1396,-100.35828,25.7185732,72
72,75,27705,25348,1396,-100.3443874,25.69569989,72
72,24,27705,25348,1396,-100.3516672,25.73196609,72
72,27,27705,25348,1396,-100.3048309,25.65771148,72
72,12,27705,25348,1396,-100.3501078,25.73654398,72
72,10,27705,25348,1396,-100.3015863,25.659011,72
83,24,27705,25348,1396,-100.3594687,25.67267572,83
83,10,27705,25348,1396,-100.3116641,25.63756806,83
83,31,27705,25348,1396,-100.2857453,25.6716185,83
83,34,27705,25348,1396,-100.2612271,25.59650215,83
83,24,27705,25348,1396,-100.2826626,25.67250975,83
83,34,27705,25348,1396,-100.3141422,25.63969052,83
83,40,27705,25348,1396,-100.3111577,25.6378177,83
83,44,27705,25348,1396,-100.3713139,25.70198957,83
83,74,27705,25348,1396,-100.3093881,25.70648878,83
83,48,27705,25348,1396,-100.3713139,25.70198957,83
83,30,27705,25348,1396,-100.2975204,25.66667526,83
83,20,27705,25348,1396,-100.307002,25.638931,83
83,25,27705,25348,1396,-100.2706994,25.61105971,83
83,16,1593,29,1396,-100.304036,25.65665772,83
83,20,27705,25348,1396,-100.3803344,25.67138707,83
83,15,27705,25348,1396,-100.336508,25.67601751,83
83,38,27705,25348,1396,-100.3168701,25.68608977,83
83,30,27705,25348,1396,-100.345509,25.69213368,83
83,24,27705,25348,1396,-100.403344,25.756056,83
83,28,27705,25348,1396,-100.2776723,25.69148637,83
83,42,27705,25348,1396,-100.3092688,25.67737811,83
83,52,27705,25348,1396,-100.3141543,25.67791692,83
83,20,27705,25348,1396,-100.3890234,25.75151562,83
83,33,27705,25348,1396,-100.3446925,25.68733194,83
83,20,2246,2246,1396,-100.3068374,25.7103297,83
83,68,27705,25348,1396,-100.3101926,25.70021898,83
83,32,27705,25348,1396,-100.3320824,25.7004901,83
83,31,27705,25348,1396,-100.3256621,25.68526256,83
83,31,27705,25348,1396,-100.3234381,25.69019294,83
83,31,27705,25348,1396,-100.3292342,25.68736963,83
83,39,27705,25348,1396,-100.3354619,25.67327054,83
83,33,27705,25348,1396,-100.316765,25.692335,83
83,22,27705,25348,1396,-100.3168701,25.68608977,83
83,32,27705,25348,1396,-100.3627125,25.71407329,83
83,17,27705,25348,1396,-100.3511869,25.69422271,83
83,25,27705,25348,1396,-100.3822374,25.7107087,83
83,11,27705,25348,1396,-100.3987778,25.73207191,83
83,30,2246,2246,1396,-100.342509,25.725071,83
83,22,27705,25348,1396,-100.2900984,25.64787002,83
83,47,1593,29,1396,-100.3135047,25.67435563,83
83,74,27705,25348,1396,-100.2838757,25.62026723,83
83,17,27705,25348,1396,-100.320152,25.66926274,83
83,20,27705,25348,1396,-100.3526568,25.67291483,83
83,21,27705,25348,1396,-100.3721435,25.7300603,83
83,64,27705,25348,1396,-100.2749023,25.6642757,83
83,17,27705,25348,1396,-100.3278684,25.66667639,83
83,32,27705,25348,1396,-100.3074095,25.68419008,83
83,28,27705,25348,1396,-100.2711108,25.61360694,83
83,53,27705,25348,1396,-100.2818146,25.61894323,83
83,31,27705,25348,1396,-100.299285,25.630192,83
83,28,27705,25348,1396,-100.35142,25.7004944,83
83,28,27705,25348,1396,-100.382192,25.67112005,83
83,25,27705,25348,1396,-100.3624265,25.71350313,83
83,55,27705,25348,1396,-100.316906,25.707,83
83,28,27705,25348,1396,-100.2867471,25.62427855,83
83,11,27705,25348,1396,-100.3795027,25.79145717,83
83,97,27705,25348,1396,-100.3140174,25.66227016,83
83,28,27705,25348,1396,-100.4070747,25.73963717,83
83,25,27705,25348,1396,-100.2924203,25.65150075,83
83,33,27705,25348,1396,-100.3526568,25.67291483,83
83,33,27705,25348,1396,-100.3464879,25.73097957,83
83,27,27705,25348,1396,-100.3935197,25.75320032,83
83,21,27705,25348,1396,-100.2686231,25.70824202,83
83,30,27705,25348,1396,-100.3524005,25.67555712,83
83,26,27705,25348,1396,-100.3512213,25.70485159,83
83,25,27705,25348,1396,-100.3524005,25.67555712,83
83,68,27705,25348,1396,-100.3516575,25.68814746,83
83,68,27705,25348,1396,-100.3207005,25.66554117,83
83,27,1593,29,1396,-100.3156631,25.66453391,83
83,40,27705,25348,1396,-100.3067055,25.6321776,83
83,29,27705,25348,1396,-100.319745,25.68646138,83
83,32,27705,25348,1396,-100.3305843,25.72275576,83
83,19,27705,25348,1396,-100.3402251,25.70776208,83
83,31,27705,25348,1396,-100.3318434,25.67018377,83
83,34,27705,25348,1396,-100.3516575,25.68814746,83
83,30,27705,25348,1396,-100.3168198,25.69648894,83
83,30,27705,25348,1396,-100.2776647,25.68313862,83
83,26,27705,25348,1396,-100.3073891,25.66716777,83
83,29,27705,25348,1396,-100.3599923,25.71798815,83
83,35,27705,25348,1396,-100.3377922,25.73696186,83
83,3,2246,2246,1396,-100.3571854,25.67868852,83
83,4,27705,25348,1396,-100.3922909,25.72244742,83
83,9,27705,25348,1396,-100.3287139,25.70028823,83
79,18,2246,2246,1396,-100.3606115,25.72147319,80
79,10,27705,25348,1396,-100.2973169,25.68048048,80
79,41,27705,25348,1396,-100.3515654,25.66415195,80
79,29,27705,25348,1396,-100.4070747,25.73963717,80
79,27,27705,25348,1396,-100.3478586,25.7013095,80
79,29,27705,25348,1396,-100.4007665,25.75844621,80
79,81,27705,25348,1396,-100.352066,25.68091592,80
79,33,27705,25348,1396,-100.3714274,25.74009543,80
79,83,27705,25348,1396,-100.3534322,25.67073564,80
79,28,27705,25348,1396,-100.2685651,25.60667038,80
79,29,27705,25348,1396,-100.2732993,25.68095366,80
79,17,27705,25348,1396,-100.2883486,25.68947175,80
79,74,27705,25348,1396,-100.2849323,25.6478558,80
79,31,27705,25348,1396,-100.291602,25.65516,80
79,24,27705,25348,1396,-100.286945,25.6460393,80
79,90,27705,25348,1396,-100.3839382,25.74539808,80
79,63,27705,25348,1396,-100.3068808,25.68071465,80
79,27,27705,25348,1396,-100.3099466,25.70219334,80
79,57,27705,25348,1396,-100.3265512,25.6664418,80
79,36,27705,25348,1396,-100.3574604,25.7191752,80
79,48,2246,2246,1396,-100.3652346,25.67943846,80
79,34,1593,29,1396,-100.3130657,25.71068322,80
79,34,27705,25348,1396,-100.3164291,25.7309665,80
79,12,27705,25348,1396,-100.3102033,25.66528746,80
79,3,27705,25348,1396,-100.3170266,25.68523551,80
79,24,27705,25348,1396,-100.2683008,25.69524757,80
79,98,27705,25348,1396,-100.3583385,25.70825583,80
79,98,27705,25348,1396,-100.4102078,25.74504044,80
79,33,27705,25348,1396,-100.3033139,25.66382532,80
79,31,27705,25348,1396,-100.379526,25.71317418,80
79,33,27705,25348,1396,-100.4205644,25.74391576,80
79,19,27705,25348,1396,-100.3646698,25.71905802,80
79,15,27705,25348,1396,-100.4006722,25.73363809,80
79,118,27705,25348,1396,-100.352066,25.68091592,80
79,22,27705,25348,1396,-100.2741432,25.61406726,80
79,30,27705,25348,1396,-100.3523511,25.67627517,80
79,19,27705,25348,1396,-100.3511869,25.69422271,80
79,32,2246,2246,1396,-100.2900984,25.64787002,80
79,34,2246,2246,1396,-100.382192,25.67112005,80
79,35,27705,25348,1396,-100.3814347,25.67008149,80
79,26,27705,25348,1396,-100.3524397,25.67508884,80
79,26,27705,25348,1396,-100.3140174,25.66227016,80
79,63,27705,25348,1396,-100.3534322,25.67073564,80
79,45,27705,25348,1396,-100.3803002,25.67361982,80
79,25,27705,25348,1396,-100.362263,25.672038,80
79,22,27705,25348,1396,-100.3265282,25.68627771,80
79,40,27705,25348,1396,-100.2976956,25.67785855,80
79,29,27705,25348,1396,-100.3870783,25.72056595,80
79,59,27705,25348,1396,-100.2960873,25.63549706,80
79,62,27705,25348,1396,-100.3195692,25.66815634,80
79,22,27705,25348,1396,-100.3505026,25.68159255,80
79,68,2246,2246,1396,-100.3424165,25.70942963,80
79,39,27705,25348,1396,-100.3336847,25.66575239,80
79,25,27705,25348,1396,-100.2867728,25.672819,80
79,58,27705,25348,1396,-100.3207005,25.66554117,80
79,28,27705,25348,1396,-100.3270594,25.67051638,80
79,32,1593,29,1396,-100.3150966,25.67131103,80
79,42,27705,25348,1396,-100.2715639,25.62110566,80
79,98,2246,2246,1396,-100.3658727,25.67480226,80
79,32,1593,29,1396,-100.3563552,25.74327557,80
79,19,1593,29,1396,-100.3170952,25.67736328,80
79,20,27705,25348,1396,-100.3198762,25.70438302,80
79,68,27705,25348,1396,-100.3578627,25.67444971,80
79,16,27705,25348,1396,-100.3103703,25.68360102,80
79,73,27705,25348,1396,-100.3519333,25.68349311,80
79,17,27705,25348,1396,-100.3445238,25.67022866,80
79,28,27705,25348,1396,-100.2970661,25.64356622,80
79,29,27705,25348,1396,-100.3091384,25.6493907,80
79,20,27705,25348,1396,-100.291689,25.677197,80
79,19,27705,25348,1396,-100.386412,25.7951299,80
79,15,27705,25348,1396,-100.3180228,25.68445578,80
79,8,27705,25348,1396,-100.3033498,25.70402798,80
79,10,27705,25348,1396,-100.30675,25.649057,80
79,8,27705,25348,1396,-100.3561657,25.7128973,80
79,6,27705,25348,1396,-100.2730591,25.6844418,80
79,27,27705,25348,1396,-100.2981712,25.67438472,80
79,10,27705,25348,1396,-100.3337625,25.68268628,80
79,10,27705,25348,1396,-100.2711108,25.61360694,80
79,4,27705,25348,1396,-100.4102078,25.74504044,80
63,10,27705,25348,1396,-100.3434904,25.69633286,63
63,3,27705,25348,1396,-100.3223285,25.74637518,63
63,7,27705,25348,1396,-100.3666642,25.76753118,63
63,24,27705,25348,1396,-100.3586863,25.67466806,63
63,18,27705,25348,1396,-100.3180228,25.68445578,63
63,5,27705,25348,1396,-100.3571927,25.6971013,63
63,13,27705,25348,1396,-100.3088323,25.63630034,63
63,74,27705,25348,1396,-100.3620949,25.72250503,63
63,64,27705,25348,1396,-100.2627059,25.59759058,63
63,29,27705,25348,1396,-100.290022,25.67509677,63
63,20,2246,2246,1396,-100.2995165,25.69267112,63
63,24,27705,25348,1396,-100.371015,25.719955,63
63,34,1593,29,1396,-100.3150966,25.67131103,63
63,27,27705,25348,1396,-100.3521643,25.69695348,63
63,28,27705,25348,1396,-100.4033037,25.73971448,63
63,34,27705,25348,1396,-100.3515222,25.69036503,63
63,13,27705,25348,1396,-100.3425213,25.71865085,63
63,25,27705,25348,1396,-100.3212311,25.66252145,63
63,35,2246,2246,1396,-100.3264053,25.70394831,63
63,44,27705,25348,1396,-100.3096701,25.7041065,63
63,90,27705,25348,1396,-100.3281106,25.72389326,63
63,33,27705,25348,1396,-100.3199948,25.66332127,63
63,37,27705,25348,1396,-100.2977829,25.66275705,63
63,57,2246,2246,1396,-100.2857453,25.6716185,63
63,16,27705,25348,1396,-100.303858,25.65753,63
63,15,27705,25348,1396,-100.3177553,25.68003986,63
63,11,27705,25348,1396,-100.3467313,25.69381246,63
63,11,27705,25348,1396,-100.3512213,25.70485159,63
63,19,27705,25348,1396,-100.3516352,25.66413457,63
63,20,27705,25348,1396,-100.3516575,25.68814746,63
63,32,27705,25348,1396,-100.3423929,25.70472203,63
63,18,27705,25348,1396,-100.2709095,25.61976825,63
63,23,27705,25348,1396,-100.3575593,25.70888722,63
63,36,2246,2246,1396,-100.3512213,25.70485159,63
63,72,27705,25348,1396,-100.3625496,25.69985132,63
63,66,27705,25348,1396,-100.3665653,25.69889963,63
63,72,27705,25348,1396,-100.3625496,25.69985132,63
63,42,27705,25348,1396,-100.3624898,25.7416793,63
63,36,1593,29,1396,-100.2650902,25.5999446,63
63,38,27705,25348,1396,-100.323857,25.677236,63
63,29,27705,25348,1396,-100.3168198,25.69648894,63
63,21,27705,25348,1396,-100.3516575,25.68814746,63
63,118,27705,25348,1396,-100.3010005,25.66959074,63
63,39,27705,25348,1396,-100.3166939,25.68810135,63
63,29,27705,25348,1396,-100.3142241,25.70734551,63
63,23,27705,25348,1396,-100.2738788,25.64298583,63
63,98,27705,25348,1396,-100.2976227,25.66686409,63
63,28,27705,25348,1396,-100.3839382,25.74539808,63
63,81,27705,25348,1396,-100.3561769,25.69261352,63
63,82,27705,25348,1396,-100.2641501,25.6189236,63
63,27,27705,25348,1396,-100.2873562,25.68371354,63
63,40,27705,25348,1396,-100.2990966,25.65074486,63
63,46,27705,25348,1396,-100.3721051,25.76273492,63
63,28,27705,25348,1396,-100.2838603,25.6408608,63
63,27,27705,25348,1396,-100.272743,25.63824386,63
63,18,27705,25348,1396,-100.2767522,25.6266276,63
63,118,27705,25348,1396,-100.2887177,25.64563518,63
63,30,27705,25348,1396,-100.3250365,25.69782577,63
63,45,27705,25348,1396,-100.389846,25.72559892,63
63,35,27705,25348,1396,-100.3721051,25.76273492,63
63,18,27705,25348,1396,-100.3679218,25.76864595,63
63,35,27705,25348,1396,-100.3545785,25.69699595,63
63,15,27705,25348,1396,-100.2683517,25.68577803,63
34,10,27705,25348,1396,-100.3545785,25.69699595,34
